PRODUCT_NAME,PRICING,URL,BRAND,SCREEN_SIZE,DISPLAY_TYPE,RESOLUTION,OS
"Package - Samsung - 65"" Class S95C OLED 4K Smart Tizen TV and SAMSUNG Q-Series 3.1ch Dolby Atmos Soundbar w/Q-Symphony. - Titan Black","$3,659.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/e907879a-7ea3-4466-8fa9-443c8399b688,SAMSUNG,65,QLED,4K UHD,Tizen
"Samsung - 75"" Class 7 Series LED 4K UHD Smart Tizen TV",$799.99,https://www.bestbuy.com/site/samsung-75-class-7-series-led-4k-uhd-smart-tizen-tv/6401719.p?skuId=6401719,SAMSUNG,75,LED,4K UHD,Tizen
"Package - Samsung - 65"" Class QN900C Neo QLED 8K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$5,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/8aae0c7d-3e01-4cec-9c5c-95ddc64ee19e,SAMSUNG,65,LED,4K UHD,Tizen
"Package - Samsung - 50"" Class The Frame QLED 4k Smart Tizen TV - Charcoal Black and 3.1.2ch Soundbar with Wireless Dolby Atmos / DTS:X - Black","$1,999.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/2ed41a7d-76f3-4c9e-92a8-69acf6efb8f2,SAMSUNG,50,QLED,4K UHD,Tizen
"Insignia™ - 65"" Class F50 Series QLED 4K UHD Smart Fire TV",$389.99,https://www.bestbuy.com/site/insignia-65-class-f50-series-qled-4k-uhd-smart-fire-tv/6450249.p?skuId=6450249,INSIGNIA™,65,QLED,4K UHD,Fire
"Package - Insignia™ - 32"" Class N10 Series LED HD TV - Black and Google - Chromecast with Google TV (HD) - Snow",$159.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/ae46a17d-b184-489f-85e8-6bdc894206c9,INSIGNIA™,32,OLED,FHD,Fire
"Package - LG - 77"" Class C2 Series OLED evo 4K  UHD Smart webOS TV - Dark Silver and 3.1.3 Channel Soundbar C with Wireless Subwoofer, Dolby Atmos, DTS:X & IMAX Enhanced - Black","$3,549.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/86d774c9-db9a-4d99-ab94-40a38198283c,LG,77,OLED,4K UHD,webOS 
"Package - Samsung - The Terrace Series 75"" Class LED Outdoor Full Sun 4K QLED Smart Tizen TV and 3.0-Channel The Terrace Soundbar with Dolby Digital 5.1 - Titan Black","$10,699.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/22827152-5522-4f1a-9075-7ec0af34ba80,SAMSUNG,75,OLED,4K UHD,Tizen
"Hisense - 85"" Class H65 Series LED 4K UHD Smart Android TV","$1,499.99",https://www.bestbuy.com/site/hisense-85-class-h65-series-led-4k-uhd-smart-android-tv/6404008.p?skuId=6404008,HISENSE,85,LED,4K UHD,Android
"Package - Sony - 55"" Class BRAVIA XR A80J Series OLED 4K UHD Smart Google TV and Ultra Slim Wall Mount for Select SONY TVs - Black","$1,249.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/c9a00658-ff76-4129-b28a-09ed17e5874f,SONY,55,QLED,4K UHD,Google
"Insignia™ - 70"" Class F50 Series QLED 4K UHD Smart Fire TV",$375.99,https://www.bestbuy.com/site/insignia-70-class-f50-series-qled-4k-uhd-smart-fire-tv/6450253.p?skuId=6450253,INSIGNIA™,70,QLED,4K UHD,Fire
"Hisense - 32"" Class H55 Series LED HD Smart Android TV",$143.99,https://www.bestbuy.com/site/hisense-32-class-h55-series-led-hd-smart-android-tv/6438835.p?skuId=6438835,HISENSE,32,LED,HD Smart,Android
"Peerless-AV - Neptune™ 75"" Shade Series Outdoor 4k UHD TV with included Outdoor Rated Tilt Mount","$2,999.99",https://www.bestbuy.com/site/peerless-av-neptune-75-shade-series-outdoor-4k-uhd-tv-with-included-outdoor-rated-tilt-mount/6456744.p?skuId=6456744,PEERLESS-AV,75,QLED,4K UHD,Smart
"Package - Roku - 75"" Class Select Series 4K Smart RokuTV and 2.0-Channel Wireless Soundbar 2023 Exclusively for RokuTV - Black",$849.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/ac9006e3-e596-4588-95d8-c6cc67888c7b,ROKU,75,QLED,4K UHD,Smart
"LG - 83"" Class C1 Series OLED 4K UHD Smart webOS TV","$4,499.99",https://www.bestbuy.com/site/lg-83-class-c1-series-oled-4k-uhd-smart-webos-tv/6454854.p?skuId=6454854,LG,83,OLED,4K UHD,webOS
"LG - 75"" Class UP7300PUC LED 4K UHD Smart webOS TV",$799.99,https://www.bestbuy.com/site/lg-75-class-up7300puc-led-4k-uhd-smart-webos-tv/6517511.p?skuId=6517511,LG,75,LED,UHD Smart,webOS
"TCL - 85"" Class 4-Series LED 4K UHD Smart Google TV","$1,119.99",https://www.bestbuy.com/site/tcl-85-class-4-series-led-4k-uhd-smart-google-tv/6470255.p?skuId=6470255,TCL,85,OLED,4K UHD,Class
"Package - Samsung - 75"" Class QN900C Neo QLED 8K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$6,699.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/470d7530-f13a-435e-ab1d-fc5d74b44844,SAMSUNG,75,LED,4K UHD,Tizen
"LG - 65"" Class B3 Series OLED 4K UHD Smart webOS TV","$2,099.99",https://www.bestbuy.com/site/lg-65-class-b3-series-oled-4k-uhd-smart-webos-tv/6535932.p?skuId=6535932,LG,65,OLED,4K UHD,webOS
"Sony - 43"" Class X80J Series LED 4K UHD Smart Google TV",$499.99,https://www.bestbuy.com/site/sony-43-class-x80j-series-led-4k-uhd-smart-google-tv/6452965.p?skuId=6452965,SONY,43,LED,4K UHD,Google
"Samsung - 65"" Class QN800A Series Neo QLED 8K UHD Smart Tizen TV","$1,999.99",https://www.bestbuy.com/site/samsung-65-class-qn800a-series-neo-qled-8k-uhd-smart-tizen-tv/6451488.p?skuId=6451488,SAMSUNG,65,Neo,QLED 8K,Tizen
"Package - LG - 83"" Class G3 Series OLED 4K UHD Smart webOS TV with One Wall Design - Light Satin Silver and 3.1-Channel 420W Soundbar System with Wireless Subwoofer and Dolby Atmos - Black","$7,499.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/039fabed-baa2-4108-8075-97e0ec72219e,LG,83,QLED,4K UHD,webOS 
"VIZIO - 65"" Class MQ6 Series 4K QLED HDR Smart TV",$499.99,https://www.bestbuy.com/site/vizio-65-class-mq6-series-4k-qled-hdr-smart-tv/6510136.p?skuId=6510136,VIZIO,65,4K,QLED HDR,Smart
"VIZIO - 75"" Class V-Series LED 4K UHD SmartCast TV",$799.99,https://www.bestbuy.com/site/vizio-75-class-v-series-led-4k-uhd-smartcast-tv/6448214.p?skuId=6448214,VIZIO,75,LED,4K UHD,Class
"Package - Samsung - 75"" Class Q80C QLED 4K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/2c7f7f33-502b-40f8-ad31-07fd5f6e826b,SAMSUNG,75,LED,4K UHD,Tizen
"TCL - 65"" Class 6-Series Mini-LED QLED 4K UHD Smart Google TV",$579.99,https://www.bestbuy.com/site/tcl-65-class-6-series-mini-led-qled-4k-uhd-smart-google-tv/6470277.p?skuId=6470277,TCL,65,OLED,4K UHD,Class
"LG - Flex 42"" Class OLED 4K UHD Smart webOS TV with Bendable Design","$2,499.99",https://www.bestbuy.com/site/lg-flex-42-class-oled-4k-uhd-smart-webos-tv-with-bendable-design/6525170.p?skuId=6525170,LG,42,OLED,UHD Smart,Bendable
"Package - Samsung - 70"" Class Q60C QLED 4K Smart Tizen TV - TITAN GRAY and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$1,899.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/714d7a42-a176-4b50-a836-9d7d76dd6db2,SAMSUNG,70,LED,4K UHD,Tizen
"Insignia™ - 55"" Class F50 Series QLED 4K UHD Smart Fire TV",$274.99,https://www.bestbuy.com/site/insignia-55-class-f50-series-qled-4k-uhd-smart-fire-tv/6450248.p?skuId=6450248,INSIGNIA™,55,QLED,4K UHD,Fire
"Insignia™ - 70"" Class F30 Series LED 4K UHD Smart Fire TV",$357.99,https://www.bestbuy.com/site/insignia-70-class-f30-series-led-4k-uhd-smart-fire-tv/6407659.p?skuId=6407659,INSIGNIA™,70,LED,4K UHD,Fire
"Package - Samsung - 75"" Class The Frame QLED 4k Smart Tizen TV - Charcoal Black and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$3,399.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/5337f681-bb3d-40f4-be87-03bfe89b66d3,SAMSUNG,75,LED,4K UHD,Tizen
"LG - 65"" Class 99 Series QNED Mini-LED 8K UHD Smart webOS TV","$2,499.99",https://www.bestbuy.com/site/lg-65-class-99-series-qned-mini-led-8k-uhd-smart-webos-tv/6461910.p?skuId=6461910,LG,65,QNED,Mini,QNED
"Samsung - 75"" Class The Frame Series LED 4K UHD Smart Tizen TV","$2,199.99",https://www.bestbuy.com/site/samsung-75-class-the-frame-series-led-4k-uhd-smart-tizen-tv/6452063.p?skuId=6452063,SAMSUNG,75,LED,4K UHD,Tizen
"LG - 86"" Class 99 Series QNED Mini-LED 8K UHD Smart webOS TV","$3,799.99",https://www.bestbuy.com/site/lg-86-class-99-series-qned-mini-led-8k-uhd-smart-webos-tv/6461909.p?skuId=6461909,LG,86,QNED,Mini,QNED
"Samsung - 82"" CLASS BE82T-H LED 4K Commercial Grade TV","$1,688.00",https://www.bestbuy.com/site/samsung-82-class-be82t-h-led-4k-commercial-grade-tv/6462588.p?skuId=6462588,SAMSUNG,82,LED,4K UHD,Tizen
"LG - 77"" Class Z2 Series OLED 8K UHD Smart webOS TV with Gallery Design","$9,999.99",https://www.bestbuy.com/site/lg-77-class-z2-series-oled-8k-uhd-smart-webos-tv-with-gallery-design/6501494.p?skuId=6501494,LG,77,OLED,8K UHD,Gallery
"Amazon - 55"" Class Omni Series 4K UHD Smart Fire TV hands-free with Alexa",$307.99,https://www.bestbuy.com/site/amazon-55-class-omni-series-4k-uhd-smart-fire-tv-hands-free-with-alexa/6479712.p?skuId=6479712,AMAZON,55,4K,UHD Smart,TV
"Package - Samsung - 75"" Class QN800C Neo QLED 8K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$4,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/572f3260-1ccc-4841-bfe9-b6902ffd0b38,SAMSUNG,75,LED,4K UHD,Tizen
"Package - Samsung - 85"" Class Q80C QLED 4K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$3,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/b9c84d10-f3b3-4fda-9d10-c55c5f63c170,SAMSUNG,85,OLED,4K UHD,Tizen
"TCL - 65"" Class 5-Series QLED 4K UHD Smart Google TV",$539.99,https://www.bestbuy.com/site/tcl-65-class-5-series-qled-4k-uhd-smart-google-tv/6470262.p?skuId=6470262,TCL,65,OLED,4K UHD,Class
"LG - 86"" Class 90 Series QNED Mini-LED 4K UHD Smart webOS TV","$2,799.99",https://www.bestbuy.com/site/lg-86-class-90-series-qned-mini-led-4k-uhd-smart-webos-tv/6461913.p?skuId=6461913,LG,86,QNED,Mini,QNED
"Samsung - 65"" CLASS BE65T-H LED 4K Commercial Grade TV",$713.00,https://www.bestbuy.com/site/samsung-65-class-be65t-h-led-4k-commercial-grade-tv/6405702.p?skuId=6405702,SAMSUNG,65,QLED,4K UHD,Tizen
"Package - Samsung - 75"" Class QN85C NEO QLED 4K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$3,099.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/daa414eb-54b8-4653-8a8e-91a38c28d65c,SAMSUNG,75,QLED,4K UHD,Tizen
"Samsung - 43"" CLASS BE43T-H LED 4K Commercial Grade TV",$395.00,https://www.bestbuy.com/site/samsung-43-class-be43t-h-led-4k-commercial-grade-tv/6407220.p?skuId=6407220,SAMSUNG,43,QLED,4K UHD,Tizen
"TCL - 43"" Class 4-Series LED 4K UHD Smart Google TV",$249.99,https://www.bestbuy.com/site/tcl-43-class-4-series-led-4k-uhd-smart-google-tv/6470245.p?skuId=6470245,TCL,43,QLED,4K UHD,Class
"Package - Sony - 55"" Class BRAVIA XR A90J Series OLED 4K UHD Smart Google TV and Ultra Slim Wall Mount for Select SONY TVs - Black","$1,349.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/d50f9b11-1c11-490c-9037-849e79c4f260,SONY,55,QLED,4K UHD,Google
"Package - Samsung - 55"" Class S90C OLED Smart Tizen TV and SAMSUNG Q-Series 3.1ch Dolby Atmos Soundbar w/Q-Symphony. - Titan Black","$1,959.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/f3071e4d-7c5e-4f72-b6bb-4188e342cb63,SAMSUNG,55,LED,4K UHD,Tizen
"Package - Samsung - 55"" Class - The Terrace Series - 4K UHD TV - Smart - LED - Outdoor - with HDR - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$4,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/f6059a87-52ad-4a1c-bf7a-f540ec0523da,SAMSUNG,55,QLED,4K UHD,Tizen
"Package - Samsung - 55"" Class QN90B Neo QLED 4K Smart Tizen TV - Titan Black and HW-Q600B 3.1.2ch Soundbar with Dolby Atmos / DTS:X - Black","$1,599.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/96813880-7f69-47c5-bc2e-41c14867bc41,SAMSUNG,55,LED,4K UHD,Tizen
"Sony - 100"" Class BRAVIA XR X92 LED 4K UHD Full Array Smart Google TV","$9,999.99",https://www.bestbuy.com/site/sony-100-class-bravia-xr-x92-led-4k-uhd-full-array-smart-google-tv/6463312.p?skuId=6463312,SONY,00,XR,LED 4K,Google
"Package - Samsung - 55"" Class S95C OLED 4K Smart Tizen TV and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$3,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/4cc855d0-3717-44f4-985f-832debb357e0,SAMSUNG,55,OLED,4K UHD,Tizen
"Package - Samsung - 65"" Class QN85C NEO QLED 4K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,699.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/6f852c2d-0af2-4e44-85f2-ef5a4948b878,SAMSUNG,65,LED,4K UHD,Tizen
"VIZIO - 50"" Class V-Series LED 4K UHD Smart TV",$269.99,https://www.bestbuy.com/site/vizio-50-class-v-series-led-4k-uhd-smart-tv/6459559.p?skuId=6459559,VIZIO,50,LED,4K UHD,Class
"Samsung - 55"" QMB series LED 4K UHD Digital Signage Display","$1,375.00",https://www.bestbuy.com/site/samsung-55-qmb-series-led-4k-uhd-digital-signage-display/6507915.p?skuId=6507915,SAMSUNG,55,LED,UHD Digital,Tizen
"Samsung - 75"" Class 6 Series LED 4K UHD Smart Tizen TV",$549.99,https://www.bestbuy.com/site/samsung-75-class-6-series-led-4k-uhd-smart-tizen-tv/6416415.p?skuId=6416415,SAMSUNG,75,LED,4K UHD,Tizen
"Samsung - 43"" QBB series LED 4K UHD Digital Signage Display - Black",$788.00,https://www.bestbuy.com/site/samsung-43-qbb-series-led-4k-uhd-digital-signage-display-black/6510005.p?skuId=6510005,SAMSUNG,43,LED,UHD Digital,Tizen
"Package - LG - 55"" Class G3 Series OLED 4K UHD Smart webOS TV with One Wall Design - Light Satin Silver and 3.1-Channel 420W Soundbar System with Wireless Subwoofer and Dolby Atmos - Black","$3,249.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/4f964a95-9d48-4c4a-be0a-1ea0662a081e,LG,55,OLED,4K UHD,webOS 
"Package - Insignia™ - 24"" Class N10 Series LED HD TV - Black and Google - Chromecast with Google TV (HD) - Snow",$89.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/6bd695f6-ff26-48a5-8d27-ff9831f545e3,INSIGNIA™,24,OLED,FHD,Fire
"Package - Hisense - 75"" Class U6H Series Quantum ULED 4K UHD Smart Google TV and 2.1-Channel Soundbar with Built-in Subwoofer - black",$879.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/a19bf05b-2bdb-4648-a654-006e391661c6,HISENSE,75,LED,4K UHD,Android
"Samsung - 85"" Class QN900A Series Neo QLED 8K UHD Smart Tizen TV","$4,999.99",https://www.bestbuy.com/site/samsung-85-class-qn900a-series-neo-qled-8k-uhd-smart-tizen-tv/6451483.p?skuId=6451483,SAMSUNG,85,Neo,QLED 8K,Tizen
"Package - Samsung - 65"" Class QN800C Neo QLED 8K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$4,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/c1a94e6d-709b-4e8a-bee8-0c5aebb4a4e4,SAMSUNG,65,OLED,4K UHD,Tizen
"Package - Roku - 24"" Class Select Series HD Smart RokuTV and 2.0-Channel Wireless Soundbar 2023 Exclusively for RokuTV - Black",$269.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/06ad74d3-3a5f-4dfd-8b96-d119580d0dec,ROKU,24,LED,FHD,Smart
"Package - Roku - 32"" Class Select Series HD Smart RokuTV and 2.0-Channel Wireless Soundbar 2023 Exclusively for RokuTV - Black",$319.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/af27ac84-99ad-4ebd-852e-a522222ce925,ROKU,32,LED,FHD,Smart
"Samsung - 55"" QBB series LED 4K UHD Digital Signage Display - Black","$1,038.00",https://www.bestbuy.com/site/samsung-55-qbb-series-led-4k-uhd-digital-signage-display-black/6500044.p?skuId=6500044,SAMSUNG,55,LED,UHD Digital,Tizen
"Samsung - 50"" QMB series LED 4K UHD Digital Signage Display","$1,163.00",https://www.bestbuy.com/site/samsung-50-qmb-series-led-4k-uhd-digital-signage-display/6507914.p?skuId=6507914,SAMSUNG,50,LED,UHD Digital,Tizen
"Package - Samsung - 65"" Class The Serif QLED 4K Smart TV - White and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/dbfab462-ce2c-4f65-9d54-a98aab525325,SAMSUNG,65,QLED,4K UHD,Tizen
"Package - Samsung - 55"" Class S95C OLED 4K Smart Tizen TV and SAMSUNG Q-Series 3.1ch Dolby Atmos Soundbar w/Q-Symphony. - Titan Black","$2,859.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/3a6375e8-7c94-40b7-a2e2-07e7ff888175,SAMSUNG,55,OLED,4K UHD,Tizen
"Insignia™ - 50"" Class F50 Series QLED 4K UHD Smart Fire TV",$257.99,https://www.bestbuy.com/site/insignia-50-class-f50-series-qled-4k-uhd-smart-fire-tv/6452313.p?skuId=6452313,INSIGNIA™,50,QLED,4K UHD,Fire
"LG - Pose 55"" Class OLED 4K UHD Smart webOS TV with All-Around Design","$1,999.99",https://www.bestbuy.com/site/lg-pose-55-class-oled-4k-uhd-smart-webos-tv-with-all-around-design/6525169.p?skuId=6525169,LG,55,OLED,UHD Smart,with
"Package - Samsung - 75"" Class CU8000 Crystal UHD Smart Tizen TV - Black and SAMSUNG C Series 2.1ch DTS Virtual: X Soundbar - Titan Black","$1,149.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/d48d5c25-0403-4c57-b945-11e3170d4b4b,SAMSUNG,75,LED,4K UHD,Tizen
"LG - 50"" UR340C Series LED 4K UHD Digital Signage TV",$725.00,https://www.bestbuy.com/site/lg-50-ur340c-series-led-4k-uhd-digital-signage-tv/6492812.p?skuId=6492812,LG,50,LED,UHD Digital,Signage
"Package - Sony - 75"" Class BRAVIA XR X90K 4K HDR Full Array LED Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$2,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/b163e24b-0a87-4d77-a5e1-4b72ccf3e929,SONY,75,OLED,4K UHD,Google
"Package - LG - 65"" Class C2 Series OLED evo 4K  UHD Smart webOS TV - Dark Silver and 3.1.3 Channel Soundbar C with Wireless Subwoofer, Dolby Atmos, DTS:X & IMAX Enhanced - Black","$2,449.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/30f79a3c-7f49-41a9-9442-f9c2d836616a,LG,65,LED,4K UHD,webOS 
"Package - Roku - 55"" Class Plus Series QLED 4K Smart RokuTV and 2.0-Channel Wireless Soundbar 2023 Exclusively for RokuTV - Black",$649.98,https://www.bestbuy.com/site/combo/all-flat-screen-tvs/680ca51f-765a-495e-9f64-603d40183ef7,ROKU,55,LED,4K UHD,Smart
"LG - 50"" UR640S Series LED 4K UHD Digital Signage TV",$775.00,https://www.bestbuy.com/site/lg-50-ur640s-series-led-4k-uhd-digital-signage-tv/6484734.p?skuId=6484734,LG,50,LED,UHD Digital,Signage
"Package - Samsung - 65"" Class QN90C NEO QLED 4K Smart TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$3,099.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/a9ec14f7-22cb-4c75-91bd-4ac92445fe5c,SAMSUNG,65,LED,4K UHD,Tizen
"TCL - 75"" Class 6-Series Mini-LED QLED 8K UHD Smart Roku TV","$1,499.99",https://www.bestbuy.com/site/tcl-75-class-6-series-mini-led-qled-8k-uhd-smart-roku-tv/6470281.p?skuId=6470281,TCL,75,QLED,4K UHD,Class
"Samsung - 70"" Class  Q60A Series QLED 4K UHD Smart Tizen TV",$779.99,https://www.bestbuy.com/site/samsung-70-class-q60a-series-qled-4k-uhd-smart-tizen-tv/6453025.p?skuId=6453025,SAMSUNG,70,QLED,4K UHD,Tizen
"Package - Samsung - 65"" Class The Frame QLED 4k Smart Tizen TV - Charcoal Black and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,599.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/1674d255-7429-4f1b-9849-61ebe226b00f,SAMSUNG,65,QLED,4K UHD,Tizen
"Samsung - 55"" Class QN90A Neo QLED 4K UHD Smart Tizen TV","$1,399.99",https://www.bestbuy.com/site/samsung-55-class-qn90a-neo-qled-4k-uhd-smart-tizen-tv/6451477.p?skuId=6451477,SAMSUNG,55,Neo,4K UHD,Tizen
"Samsung - 75"" CLASS BE75T-H LED 4K Commercial Grade TV","$1,088.00",https://www.bestbuy.com/site/samsung-75-class-be75t-h-led-4k-commercial-grade-tv/6406418.p?skuId=6406418,SAMSUNG,75,LED,4K UHD,Tizen
"Package - LG - 55"" Class C3 Series OLED 4K UHD Smart webOS TV - Dark Titan Silver and 3.1.3 Channel Soundbar C with Wireless Subwoofer, Dolby Atmos, DTS:X & IMAX Enhanced - Black","$2,249.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/bce0aeb5-9c80-4738-a460-14bc0a3c570e,LG,55,OLED,4K UHD,webOS 
"Package - Samsung - The Terrace Series 75"" Class LED Outdoor Partial Sun 4K UHD Smart Tizen TV and 3.0-Channel The Terrace Soundbar with Dolby Digital 5.1 - Titan Black","$7,199.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/f79bc252-bfc2-4b4d-8138-173692002644,SAMSUNG,75,QLED,4K UHD,Tizen
"Package - Sony - 75"" Class BRAVIA XR Z9J LED 8K UHD Smart Google TV and Ultra Slim Wall Mount for Select SONY TVs - Black","$4,349.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/f45d26fa-3d62-4704-b0b8-2c987ddd4797,SONY,75,QLED,4K UHD,Google
"Samsung - 75"" QBB series LED 4K UHD Digital Signage Display","$2,163.00",https://www.bestbuy.com/site/samsung-75-qbb-series-led-4k-uhd-digital-signage-display/6507984.p?skuId=6507984,SAMSUNG,75,LED,UHD Digital,Tizen
"Package - Samsung - The Terrace Series 75"" Class LED Outdoor Partial Sun 4K UHD Smart Tizen TV and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$7,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/0482d34c-6cec-4983-b49d-80cd8383511c,SAMSUNG,75,QLED,4K UHD,Tizen
"Package - Samsung - 77"" Class S90C OLED Smart Tizen TV and SAMSUNG Q-Series 3.1ch Dolby Atmos Soundbar w/Q-Symphony. - Titan Black","$3,559.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/6e7f8595-8535-4fbd-89df-b25262e52419,SAMSUNG,77,LED,4K UHD,Tizen
"Package - Samsung - 85"" Class QN90C NEO QLED 4K Smart TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$4,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/eba0c6cf-bd4d-4d4b-bf43-6b08e0213f9c,SAMSUNG,85,OLED,4K UHD,Tizen
"Sharp - 65"" Class LED 4K Smart Roku TV",$479.99,https://www.bestbuy.com/site/sharp-65-class-led-4k-smart-roku-tv/6518537.p?skuId=6518537,SHARP,65,4K,Roku TV,Roku
"Package - Samsung - 50"" Class QN90C NEO QLED 4K Smart TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,199.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/de338f37-c8d3-48d2-bfb5-0ad22a702931,SAMSUNG,50,LED,4K UHD,Tizen
"LG - 65"" Class NanoCell 99 Series LED 8K UHD Smart webOS TV","$1,799.99",https://www.bestbuy.com/site/lg-65-class-nanocell-99-series-led-8k-uhd-smart-webos-tv/6453317.p?skuId=6453317,LG,65,LED,8K UHD,webOS
"Package - Sony - 65"" Class X80K Series LED 4K UHD HDR Smart Google TV and Sony HT-A5000 Dolby Atmos Smart Soundbar works with Alexa and Google Assistant, Chromecast built-in, AirPlay2, Bluetooth - Black","$1,599.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/a43fce9d-c30d-4b4e-b58c-ce5811eec56f,SONY,65,LED,4K UHD,Google
"Package - Samsung - 85"" Class QN900C Neo QLED 8K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$8,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/c273aa20-e1f4-4704-9554-cb489240ef80,SAMSUNG,85,QLED,4K UHD,Tizen
"VIZIO - 75"" Class V-Series LED 4K UHD Smart TV",$637.99,https://www.bestbuy.com/site/vizio-75-class-v-series-led-4k-uhd-smart-tv/6469086.p?skuId=6469086,VIZIO,75,LED,4K UHD,Class
